Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
rewrite-yaml/src/main/java/org/openrewrite/yaml/format/IndentsVisitor.java,org.openrewrite.yaml.format.IndentsVisitor,evaluate,try-catch,NoSuchMethodError | NoSuchFieldError,recover,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$JsonPathContext,jsonPath,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$JsonPathContext,jsonPath,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$ExpressionContext,expression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$ExpressionContext,expression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$DotOperatorContext,dotOperator,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$DotOperatorContext,dotOperator,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$RecursiveDecentContext,recursiveDecent,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$RecursiveDecentContext,recursiveDecent,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$BracketOperatorContext,bracketOperator,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$BracketOperatorContext,bracketOperator,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$FilterContext,filter,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$FilterContext,filter,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$FilterExpressionContext,filterExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$FilterExpressionContext,filterExpression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$NegationExpressionContext,negationExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$NegationExpressionContext,negationExpression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$BinaryExpressionContext,binaryExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$BinaryExpressionContext,binaryExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$BinaryExpressionContext,binaryExpression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$ContainsExpressionContext,containsExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$ContainsExpressionContext,containsExpression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$RegexExpressionContext,regexExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$RegexExpressionContext,regexExpression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$UnaryExpressionContext,unaryExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$UnaryExpressionContext,unaryExpression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$LiteralExpressionContext,literalExpression,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$LiteralExpressionContext,literalExpression,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$PropertyContext,property,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$PropertyContext,property,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$WildcardContext,wildcard,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$WildcardContext,wildcard,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$SliceContext,slice,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$SliceContext,slice,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$StartContext,start,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$StartContext,start,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$EndContext,end,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$EndContext,end,try-catch,RecognitionException,custom,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$IndexesContext,indexes,throws-declaration,RecognitionException,propagate,,
rewrite-yaml/src/main/java/org/openrewrite/yaml/internal/grammar/JsonPathParser.java,org.openrewrite.yaml.internal.grammar.JsonPathParser$IndexesContext,indexes,try-catch,RecognitionException,custom,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/CreateYamlFileTest.java,org.openrewrite.yaml.CreateYamlFileTest,put,try-catch,IOException,wrap,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,readWithOffset,throws-declaration,Exception,propagate,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,allInCurrentBuffer,throws-declaration,Exception,propagate,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,stringAllInCurrentBuffer,throws-declaration,Exception,propagate,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,stringAtEndOfCurrentBuffer,throws-declaration,Exception,propagate,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,allInPreviousBuffer,throws-declaration,Exception,propagate,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,stringAllInPreviousBuffer,throws-declaration,Exception,propagate,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,splitBetweenPrevAndCurrentBuffer,throws-declaration,Exception,propagate,,
rewrite-yaml/src/test/java/org/openrewrite/yaml/FormatPreservingReaderTest.java,org.openrewrite.yaml.FormatPreservingReaderTest,stringSplitBetweenPrevAndCurrentBuffer,throws-declaration,Exception,propagate,,
rewrite-java-lombok/src/main/java/org/openrewrite/java/lombok/BuilderHandler.java,org.openrewrite.java.lombok.BuilderHandler,handle,try-catch,NoSuchFieldException | IllegalAccessException,ignore,,
rewrite-java-lombok/src/main/java/org/openrewrite/java/lombok/BuilderHandler.java,org.openrewrite.java.lombok.BuilderHandler,handle,try-catch,IllegalAccessException,ignore,,
rewrite-java-lombok/src/main/java/org/openrewrite/java/lombok/LombokSupport.java,org.openrewrite.java.lombok.LombokSupport,createLombokProcessor,throws-declaration,ReflectiveOperationException,propagate,,
rewrite-java-lombok/src/main/java/org/openrewrite/java/lombok/LombokSupport.java,org.openrewrite.java.lombok.LombokSupport,createLombokProcessor,try-catch,Exception,custom,,
rewrite-java-lombok/src/main/java/org/openrewrite/java/lombok/LombokSupport.java,org.openrewrite.java.lombok.LombokSupport$ResourceFilteredClassLoader,getResources,throws-declaration,IOException,propagate,,
rewrite-java-lombok/src/main/java/org/openrewrite/java/lombok/SuperBuilderHandler.java,org.openrewrite.java.lombok.SuperBuilderHandler,handle,try-catch,NoSuchFieldException | IllegalAccessException,ignore,,
rewrite-java-lombok/src/main/java/org/openrewrite/java/lombok/SuperBuilderHandler.java,org.openrewrite.java.lombok.SuperBuilderHandler,handle,try-catch,IllegalAccessException,ignore,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyAstTypeSignatureBuilder.java,org.openrewrite.groovy.GroovyAstTypeSignatureBuilder,signature,try-catch,NoClassDefFoundError,recover,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyParser.java,org.openrewrite.groovy.GroovyParser,parseInputs,try-catch,UnsupportedOperationException,recover,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyParser.java,org.openrewrite.groovy.GroovyParser,parseInputs,try-catch,Throwable,recover,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyParser.java,org.openrewrite.groovy.GroovyParser,parseInputs,try-catch,NoClassDefFoundError | NullPointerException,ignore,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyParser.java,org.openrewrite.groovy.GroovyParser,parseInputs,try-catch,IOException,ignore,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyParserVisitor.java,org.openrewrite.groovy.GroovyParserVisitor,visit,throws-declaration,GroovyParsingException,propagate,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyParserVisitor.java,org.openrewrite.groovy.GroovyParserVisitor,visit,try-catch,Throwable,wrap,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyTypeMapping.java,org.openrewrite.groovy.GroovyTypeMapping,type,try-catch,NoClassDefFoundError,recover,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/GroovyTypeMapping.java,org.openrewrite.groovy.GroovyTypeMapping,classType,try-catch,GroovyBugError | NoClassDefFoundError,recover,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/NoInlineTransformationRsolveVisitor.java,org.openrewrite.groovy.NoInlineAnnotationTransformationResolveVisitor,resolveOrFail,try-catch,Exception,wrap,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/ParseWarningCollector.java,org.openrewrite.groovy.ParseWarningCollector,addErrorAndContinue,throws-declaration,CompilationFailedException,propagate,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/ParseWarningCollector.java,org.openrewrite.groovy.ParseWarningCollector,failIfErrors,throws-declaration,CompilationFailedException,propagate,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/format/MergeSpacesVisitor.java,org.openrewrite.groovy.format.MergeSpacesVisitor,evaluate,try-catch,NoSuchMethodError,recover,,
rewrite-groovy/src/main/java/org/openrewrite/groovy/tree/G.java,org.openrewrite.groovy.tree.G$CompilationUnit,service,try-catch,Exception,wrap,,
rewrite-groovy/src/groovy2Test/java/org/openrewrite/groovy/GroovyParserTest.java,org.openrewrite.groovy.GroovyParserTest,groovyRuntimeIsVersion2,throws-declaration,Exception,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/ExtractInterface.java,org.openrewrite.java.ExtractInterface$ImplementAndAddOverrideAnnotations,visitMethodDeclaration,try-catch,ParseException,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/JavaParser.java,org.openrewrite.java.JdkParserBuilderCache,tryCreateBuilderSupplier,try-catch,ClassNotFoundException | NoSuchMethodException,recover,,
rewrite-java/src/main/java/org/openrewrite/java/JavaParser.java,org.openrewrite.java.JdkParserBuilderCache,tryCreateBuilderSupplier,try-catch,Throwable,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/JavaTemplate.java,org.openrewrite.java.JavaTemplate,getTemplateClasspathDir,try-catch,IOException,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/JavaTemplateSemanticallyEqual.java,org.openrewrite.java.JavaTemplateSemanticallyEqual$TemplateMatchResult,matchesTemplate,try-catch,RuntimeException,recover,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader,getLombok,try-catch,Exception,recover,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader,getLombok,try-catch,MalformedURLException,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader,loadClass,throws-declaration,ClassNotFoundException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader,loadClass,try-catch,IOException,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader,loadClass,try-catch,LinkageError,custom,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader,loadClass,try-catch,ClassNotFoundException,rethrow,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader,getResources,throws-declaration,IOException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader$CompoundEnumeration,getResource,try-catch,IOException,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader$CompoundEnumeration,addExportIfNeeded,try-catch,Throwable,ignore,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader$CompoundEnumeration,forceAddExport,throws-declaration,Throwable,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/JavaUnrestrictedClassLoader.java,org.openrewrite.java.JavaUnrestrictedClassLoader$CompoundEnumeration,loadIsolatedClass,try-catch,IOException,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/MethodMatcher.java,org.openrewrite.java.MethodMatcher,MethodMatcher,try-catch,IllegalArgumentException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/MethodMatcher.java,org.openrewrite.java.MethodMatcher,MethodMatcher,try-catch,Exception,rethrow,,
rewrite-java/src/main/java/org/openrewrite/java/MethodMatcher.java,org.openrewrite.java.MethodMatcher,validate,try-catch,Throwable,recover,,
rewrite-java/src/main/java/org/openrewrite/java/ReplaceStringLiteralWithConstant.java,org.openrewrite.java.ReplaceStringLiteralWithConstant,getLiteralValue,try-catch,ClassNotFoundException | IllegalAccessException | NoSuchFieldException,recover,,
rewrite-java/src/main/java/org/openrewrite/java/ReplaceStringLiteralWithConstant.java,org.openrewrite.java.ReplaceStringLiteralWithConstant,validate,try-catch,ClassNotFoundException,recover,,
rewrite-java/src/main/java/org/openrewrite/java/ReplaceStringLiteralWithConstant.java,org.openrewrite.java.ReplaceStringLiteralWithConstant,validate,try-catch,NoSuchFieldException,recover,,
rewrite-java/src/main/java/org/openrewrite/java/ReplaceStringLiteralWithConstant.java,org.openrewrite.java.ReplaceStringLiteralWithConstant,validate,try-catch,IllegalAccessException,recover,,
rewrite-java/src/main/java/org/openrewrite/java/ReplaceStringLiteralWithConstant.java,org.openrewrite.java.ReplaceStringLiteralWithConstant$ReplaceStringLiteralVisitor,getConstantValueByFullyQualifiedName,throws-declaration,"ClassNotFoundException, IllegalAccessException, NoSuchFieldException",propagate,,
rewrite-java/src/main/java/org/openrewrite/java/format/MergeSpacesVisitor.java,org.openrewrite.java.format.MergeSpacesVisitor,evaluate,try-catch,NoSuchMethodError,recover,,
rewrite-java/src/main/java/org/openrewrite/java/format/SpacesVisitor.java,org.openrewrite.java.format.SpacesVisitor,minimizedLastComment,try-catch,IllegalStateException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/format/SpacesVisitor.java,org.openrewrite.java.format.SpacesVisitor,evaluate,try-catch,NoSuchMethodError,recover,,
rewrite-java/src/main/java/org/openrewrite/java/format/TabsAndIndentsVisitor.java,org.openrewrite.java.format.TabsAndIndentsVisitor,visitSpace,try-catch,UnsupportedOperationException,ignore,,
rewrite-java/src/main/java/org/openrewrite/java/format/TabsAndIndentsVisitor.java,org.openrewrite.java.format.TabsAndIndentsVisitor$IndentType,evaluate,try-catch,NoSuchMethodError | NoSuchFieldError,recover,,
rewrite-java/src/main/java/org/openrewrite/java/format/WrappingAndBracesVisitor.java,org.openrewrite.java.format.WrappingAndBracesVisitor,visitSpace,try-catch,IllegalStateException,ignore,,
rewrite-java/src/main/java/org/openrewrite/java/format/WrappingAndBracesVisitor.java,org.openrewrite.java.format.WrappingAndBracesVisitor,evaluate,try-catch,NoSuchMethodError | NoSuchFieldError,recover,,
rewrite-java/src/main/java/org/openrewrite/java/format/WrappingAndBracesVisitor.java,org.openrewrite.java.format.WrappingAndBracesVisitor,evaluate,try-catch,NoSuchMethodError | NoSuchFieldError,recover,,
rewrite-java/src/main/java/org/openrewrite/java/internal/JavaSourceSetCompat.java,org.openrewrite.java.internal.JavaSourceSetCompat,,try-catch,NoSuchMethodException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/JavaTypeCache.java,org.openrewrite.java.internal.JavaTypeCache,clone,try-catch,CloneNotSupportedException,wrap,,
rewrite-java/src/main/java/org/openrewrite/java/internal/JavaTypeCache.java,org.openrewrite.java.internal.JavaTypeCache,withBase,try-catch,Exception,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/JavaTypeCache.java,org.openrewrite.java.internal.JavaTypeCache,withBase,try-catch,NoSuchFieldException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/JavaTypeCache.java,org.openrewrite.java.internal.JavaTypeCache,getKeyBytes,try-catch,Exception,ignore,,
rewrite-java/src/main/java/org/openrewrite/java/internal/TypesInUse.java,org.openrewrite.java.internal.TypesInUse,walkAssignableTo,try-catch,Exception,ignore,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$AnnotationContext,annotation,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$AnnotationContext,annotation,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$AnnotationNameContext,annotationName,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$AnnotationNameContext,annotationName,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$QualifiedNameContext,qualifiedName,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$QualifiedNameContext,qualifiedName,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ElementValuePairsContext,elementValuePairs,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ElementValuePairsContext,elementValuePairs,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ElementValuePairContext,elementValuePair,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ElementValuePairContext,elementValuePair,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ElementValueContext,elementValue,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ElementValueContext,elementValue,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$PrimaryContext,primary,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$PrimaryContext,primary,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$TypeContext,type,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$TypeContext,type,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ClassOrInterfaceTypeContext,classOrInterfaceType,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$ClassOrInterfaceTypeContext,classOrInterfaceType,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$LiteralContext,literal,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/AnnotationSignatureParser.java,org.openrewrite.java.internal.grammar.AnnotationSignatureParser$LiteralContext,literal,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$MatcherPatternContext,matcherPattern,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$MatcherPatternContext,matcherPattern,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$GenericPatternContext,genericPattern,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$GenericPatternContext,genericPattern,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$TypedPatternContext,typedPattern,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$TypedPatternContext,typedPattern,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$PatternTypeContext,patternType,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$PatternTypeContext,patternType,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$TypeContext,type,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$TypeContext,type,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$TypeParameterContext,typeParameter,throws-declaration,RecognitionException,propagate,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$TypeParameterContext,typeParameter,try-catch,RecognitionException,custom,,
rewrite-java/src/main/java/org/openrewrite/java/internal/grammar/TemplateParameterParser.java,org.openrewrite.java.internal.grammar.TemplateParameterParser$VarianceContext,variance,throws-declaration,RecognitionException,propagate,,
