"package","type","subtypes","name","signature","ext","input","output","kind","provenance"
"com.google.common.collect","Iterables",false,"find","(Iterable,Predicate,Object)","","Argument[2]","ReturnValue","value","manual"
"com.google.common.collect","Iterables",false,"find","(Iterable,Predicate,Object)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterables",false,"partition","(Iterable,int)","","Argument[0].Element","ReturnValue.Element.Element","value","manual"
"com.google.common.collect","Iterables",false,"cycle","(Iterable)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterables",false,"cycle","(Object[])","","Argument[0].ArrayElement","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterables",false,"consumingIterable","(Iterable)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterables",false,"getOnlyElement","(Iterable)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterables",false,"getOnlyElement","(Iterable,Object)","","Argument[1]","ReturnValue","value","manual"
"com.google.common.collect","Iterables",false,"getOnlyElement","(Iterable,Object)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterables",false,"mergeSorted","(Iterable,Comparator)","","Argument[0].Element.Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterables",false,"paddedPartition","(Iterable,int)","","Argument[0].Element","ReturnValue.Element.Element","value","manual"
"com.google.common.collect","Iterables",false,"tryFind","(Iterable,Predicate)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterables",false,"unmodifiableIterable","(Iterable)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterables",false,"unmodifiableIterable","(ImmutableCollection)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"get","(Iterator,int)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"get","(Iterator,int,Object)","","Argument[2]","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"get","(Iterator,int,Object)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"addAll","(Collection,Iterator)","","Argument[1].Element","Argument[0].Element","value","manual"
"com.google.common.collect","Iterators",false,"toArray","(Iterator,Class)","","Argument[0].Element","ReturnValue.ArrayElement","value","manual"
"com.google.common.collect","Iterators",false,"filter","(Iterator,Class)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"filter","(Iterator,Predicate)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"concat","(Iterator)","","Argument[0].Element.Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"concat","(Iterator,Iterator)","","Argument[0..1].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"concat","(Iterator,Iterator,Iterator)","","Argument[0..2].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"concat","(Iterator,Iterator,Iterator,Iterator)","","Argument[0..3].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"concat","(Iterator[])","","Argument[0].ArrayElement.Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"limit","(Iterator,int)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"getLast","(Iterator)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"getLast","(Iterator,Object)","","Argument[1]","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"getLast","(Iterator,Object)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"find","(Iterator,Predicate)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"find","(Iterator,Predicate,Object)","","Argument[2]","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"find","(Iterator,Predicate,Object)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"getNext","(Iterator,Object)","","Argument[1]","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"getNext","(Iterator,Object)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"partition","(Iterator,int)","","Argument[0].Element","ReturnValue.Element.Element","value","manual"
"com.google.common.collect","Iterators",false,"cycle","(Iterable)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"cycle","(Object[])","","Argument[0].ArrayElement","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"singletonIterator","(Object)","","Argument[0]","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"getOnlyElement","(Iterator)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"getOnlyElement","(Iterator,Object)","","Argument[1]","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"getOnlyElement","(Iterator,Object)","","Argument[0].Element","ReturnValue","value","manual"
"com.google.common.collect","Iterators",false,"mergeSorted","(Iterable,Comparator)","","Argument[0].Element.Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"paddedPartition","(Iterator,int)","","Argument[0].Element","ReturnValue.Element.Element","value","manual"
"com.google.common.collect","Iterators",false,"tryFind","(Iterator,Predicate)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"asEnumeration","(Iterator)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"consumingIterator","(Iterator)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"forArray","(Object[])","","Argument[0].ArrayElement","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"forEnumeration","(Enumeration)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"peekingIterator","(Iterator)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"peekingIterator","(PeekingIterator)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"unmodifiableIterator","(Iterator)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Iterators",false,"unmodifiableIterator","(UnmodifiableIterator)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Maps",false,"subMap","(NavigableMap,Range)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"subMap","(NavigableMap,Range)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"toMap","(Iterable,Function)","","Argument[0].Element","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"toMap","(Iterator,Function)","","Argument[0].Element","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"asMap","(NavigableSet,Function)","","Argument[0].Element","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"asMap","(Set,Function)","","Argument[0].Element","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"asMap","(SortedSet,Function)","","Argument[0].Element","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"filterValues","","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"filterKeys","","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"synchronizedNavigableMap","(NavigableMap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"synchronizedNavigableMap","(NavigableMap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"unmodifiableNavigableMap","(NavigableMap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"unmodifiableNavigableMap","(NavigableMap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map)","","Argument[0].MapKey","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.left].MapKey","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map)","","Argument[0].MapValue","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.left].MapValue","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map)","","Argument[1].MapKey","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.right].MapKey","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map)","","Argument[1].MapValue","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.right].MapValue","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map,Equivalence)","","Argument[0].MapKey","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.left].MapKey","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map,Equivalence)","","Argument[0].MapValue","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.left].MapValue","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map,Equivalence)","","Argument[1].MapKey","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.right].MapKey","value","manual"
"com.google.common.collect","Maps",false,"difference","(Map,Map,Equivalence)","","Argument[1].MapValue","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.right].MapValue","value","manual"
"com.google.common.collect","Maps",false,"difference","(SortedMap,Map)","","Argument[0].MapKey","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.left].MapKey","value","manual"
"com.google.common.collect","Maps",false,"difference","(SortedMap,Map)","","Argument[0].MapValue","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.left].MapValue","value","manual"
"com.google.common.collect","Maps",false,"difference","(SortedMap,Map)","","Argument[1].MapKey","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.right].MapKey","value","manual"
"com.google.common.collect","Maps",false,"difference","(SortedMap,Map)","","Argument[1].MapValue","ReturnValue.SyntheticField[com.google.common.collect.MapDifference.right].MapValue","value","manual"
"com.google.common.collect","Maps",false,"filterEntries","","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"fromProperties","(Properties)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"fromProperties","(Properties)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"immutableEntry","(Object,Object)","","Argument[0]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"immutableEntry","(Object,Object)","","Argument[1]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"immutableEnumMap","(Map)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"newEnumMap","(Map)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"newHashMap","(Map)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"newHashMap","(Map)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"newLinkedHashMap","(Map)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"newLinkedHashMap","(Map)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"newTreeMap","(SortedMap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"newTreeMap","(SortedMap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"synchronizedBiMap","(BiMap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"synchronizedBiMap","(BiMap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"transformValues","(Map,Function)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"transformValues","(NavigableMap,Function)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"transformValues","(SortedMap,Function)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"uniqueIndex","(Iterable,Function)","","Argument[0].Element","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"uniqueIndex","(Iterator,Function)","","Argument[0].Element","ReturnValue.MapValue","value","manual"
"com.google.common.collect","Maps",false,"unmodifiableBiMap","(BiMap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","Maps",false,"unmodifiableBiMap","(BiMap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ObjectArrays",false,"concat","(Object,Object[])","","Argument[0]","ReturnValue.ArrayElement","value","manual"
"com.google.common.collect","ObjectArrays",false,"concat","(Object,Object[])","","Argument[1].ArrayElement","ReturnValue.ArrayElement","value","manual"
"com.google.common.collect","ObjectArrays",false,"concat","(Object[],Object)","","Argument[1]","ReturnValue.ArrayElement","value","manual"
"com.google.common.collect","ObjectArrays",false,"concat","(Object[],Object)","","Argument[0].ArrayElement","ReturnValue.ArrayElement","value","manual"
"com.google.common.collect","ObjectArrays",false,"concat","(Object[],Object[],Class)","","Argument[0..1].ArrayElement","ReturnValue.ArrayElement","value","manual"
"com.google.common.collect","ImmutableCollection$Builder",true,"addAll","","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableCollection$Builder",true,"addAll","(Iterable)","","Argument[0].Element","Argument[-1].Element","value","manual"
"com.google.common.collect","ImmutableCollection$Builder",true,"addAll","(Iterator)","","Argument[0].Element","Argument[-1].Element","value","manual"
"com.google.common.collect","ImmutableCollection$Builder",true,"add","","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableCollection$Builder",true,"add","(Object)","","Argument[0]","Argument[-1].Element","value","manual"
"com.google.common.collect","ImmutableCollection$Builder",true,"add","(Object[])","","Argument[0].ArrayElement","Argument[-1].Element","value","manual"
"com.google.common.collect","ImmutableCollection$Builder",true,"build","()","","Argument[-1].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Multiset$Entry",true,"getElement","()","","Argument[-1].Element","ReturnValue","value","manual"
"com.google.common.collect","ArrayListMultimap",true,"create","(Multimap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ArrayListMultimap",true,"create","(Multimap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ArrayTable",true,"create","(Iterable,Iterable)","","Argument[0].Element","ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]","value","manual"
"com.google.common.collect","ArrayTable",true,"create","(Iterable,Iterable)","","Argument[1].Element","ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]","value","manual"
"com.google.common.collect","ArrayTable",true,"create","(Table)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ArrayTable",true,"create","(Table)","","Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]","ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]","value","manual"
"com.google.common.collect","ArrayTable",true,"create","(Table)","","Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]","ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]","value","manual"
"com.google.common.collect","BiMap",true,"forcePut","(Object,Object)","","Argument[0]","Argument[-1].MapKey","value","manual"
"com.google.common.collect","BiMap",true,"forcePut","(Object,Object)","","Argument[1]","Argument[-1].MapValue","value","manual"
"com.google.common.collect","BiMap",true,"inverse","()","","Argument[-1].MapKey","ReturnValue.MapValue","value","manual"
"com.google.common.collect","BiMap",true,"inverse","()","","Argument[-1].MapValue","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ClassToInstanceMap",true,"getInstance","(Class)","","Argument[-1].MapValue","ReturnValue","value","manual"
"com.google.common.collect","ClassToInstanceMap",true,"putInstance","(Class,Object)","","Argument[1]","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ClassToInstanceMap",true,"putInstance","(Class,Object)","","Argument[-1].MapValue","ReturnValue","value","manual"
"com.google.common.collect","Collections2",false,"filter","(Collection,Predicate)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","Collections2",false,"permutations","(Collection)","","Argument[0].Element","ReturnValue.Element.Element","value","manual"
"com.google.common.collect","Collections2",false,"orderedPermutations","(Iterable)","","Argument[0].Element","ReturnValue.Element.Element","value","manual"
"com.google.common.collect","Collections2",false,"orderedPermutations","(Iterable,Comparator)","","Argument[0].Element","ReturnValue.Element.Element","value","manual"
"com.google.common.collect","ConcurrentHashMultiset",true,"create","(Iterable)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","HashBasedTable",true,"create","(Table)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","HashBasedTable",true,"create","(Table)","","Argument[0].SyntheticField[com.google.common.collect.Table.columnKey]","ReturnValue.SyntheticField[com.google.common.collect.Table.columnKey]","value","manual"
"com.google.common.collect","HashBasedTable",true,"create","(Table)","","Argument[0].SyntheticField[com.google.common.collect.Table.rowKey]","ReturnValue.SyntheticField[com.google.common.collect.Table.rowKey]","value","manual"
"com.google.common.collect","HashBiMap",true,"create","(Map)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","HashBiMap",true,"create","(Map)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","HashMultimap",true,"create","(Multimap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","HashMultimap",true,"create","(Multimap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","HashMultiset",true,"create","(Iterable)","","Argument[0].Element","ReturnValue.Element","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[2]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[0]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[1]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[3]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[4]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[5]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[6]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[7]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[8]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableBiMap",true,"of","","","Argument[9]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableClassToInstanceMap",true,"of","(Class,Object)","","Argument[0]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableClassToInstanceMap",true,"of","(Class,Object)","","Argument[1]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableClassToInstanceMap",true,"copyOf","(Map)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableClassToInstanceMap",true,"copyOf","(Map)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[2]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[0]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[1]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[3]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[4]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[5]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[6]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[7]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[8]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableListMultimap",true,"of","","","Argument[9]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[2]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[0]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[1]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[3]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[4]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[5]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[6]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[7]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[8]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap",true,"of","","","Argument[9]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap",true,"copyOf","(Map)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap",true,"copyOf","(Map)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap",true,"copyOf","(Iterable)","","Argument[0].Element.MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap",true,"copyOf","(Iterable)","","Argument[0].Element.MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"putAll","","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"putAll","(Map)","","Argument[0].MapKey","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"putAll","(Map)","","Argument[0].MapValue","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"putAll","(Iterable)","","Argument[0].Element.MapKey","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"putAll","(Iterable)","","Argument[0].Element.MapValue","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"put","","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"put","(Object,Object)","","Argument[0]","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"put","(Object,Object)","","Argument[1]","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"put","(Entry)","","Argument[0].MapKey","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"put","(Entry)","","Argument[0].MapValue","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"build","()","","Argument[-1].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"build","()","","Argument[-1].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMap$Builder",true,"orderEntriesByValue","(Comparator)","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[2]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[0]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[1]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[3]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[4]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[5]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[6]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[7]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[8]","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"of","","","Argument[9]","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"copyOf","(Iterable)","","Argument[0].Element.MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"copyOf","(Iterable)","","Argument[0].Element.MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"copyOf","(Multimap)","","Argument[0].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"copyOf","(Multimap)","","Argument[0].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"inverse","()","","Argument[-1].MapKey","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap",true,"inverse","()","","Argument[-1].MapValue","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Iterable)","","Argument[0].Element.MapKey","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Iterable)","","Argument[0].Element.MapValue","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Multimap)","","Argument[0].MapKey","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Multimap)","","Argument[0].MapValue","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Object,Iterable)","","Argument[0]","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Object,Iterable)","","Argument[1].Element","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Object,Object[])","","Argument[0]","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"putAll","(Object,Object[])","","Argument[1].ArrayElement","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"put","","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"put","(Object,Object)","","Argument[0]","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"put","(Object,Object)","","Argument[1]","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"put","(Entry)","","Argument[0].MapKey","Argument[-1].MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"put","(Entry)","","Argument[0].MapValue","Argument[-1].MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"build","()","","Argument[-1].MapKey","ReturnValue.MapKey","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"build","()","","Argument[-1].MapValue","ReturnValue.MapValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"orderKeysBy","(Comparator)","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableMultimap$Builder",true,"orderValuesBy","(Comparator)","","Argument[-1]","ReturnValue","value","manual"
"com.google.common.collect","ImmutableMultiset",true,"of","","","Argument[0..5]","ReturnValue.Element","value","manual"
"com.google.common.collect","ImmutableMultiset",true,"of","","","Argument[6].ArrayElement","ReturnValue.Element","value","manual"
"com.google.common.collect","ImmutableMultiset",true,"copyOf","(Iterable)","","Argument[0].Element","ReturnValue.Element","value","manual"
