"package","type","subtypes","name","signature","ext","input","kind","provenance"
"org.apache.logging.log4j","Logger",true,"warn","(String,Supplier)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,Object)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object)","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object)","","Argument[1..3]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object[])","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Object,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(String,Object,Object,Object,Object)","","Argument[0..4]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(String,Object,Object,Object,Object,Object)","","Argument[0..5]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(String,Object,Object,Object,Object,Object,Object)","","Argument[0..6]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(String,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..7]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(String,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..8]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..9]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..10]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(CharSequence,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,CharSequence)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,CharSequence,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,Message)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,MessageSupplier)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,MessageSupplier,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,Object,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object)","","Argument[1..4]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object,Object)","","Argument[1..5]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object,Object,Object)","","Argument[1..6]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object,Object,Object,Object)","","Argument[1..7]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..8]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..9]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..10]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..11]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,String,Supplier)","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,Supplier)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Marker,Supplier,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Message,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(MessageSupplier)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(MessageSupplier,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"warn","(Supplier,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"printf","(Level,String,Object[])","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"printf","(Level,Marker,String,Object[])","","Argument[2..3]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(CharSequence)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Object)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Supplier)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object[])","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Message)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object)","","Argument[0..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object)","","Argument[0..3]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Supplier)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,Object)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object)","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object)","","Argument[1..3]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object[])","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Object,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object,Object)","","Argument[0..4]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object,Object,Object)","","Argument[0..5]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object,Object,Object,Object)","","Argument[0..6]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..7]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..8]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..9]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..10]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(CharSequence,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,CharSequence)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,CharSequence,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,Message)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,MessageSupplier)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,MessageSupplier,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,Object,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object)","","Argument[1..4]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object,Object)","","Argument[1..5]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object,Object,Object)","","Argument[1..6]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object,Object,Object,Object)","","Argument[1..7]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..8]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..9]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..10]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..11]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,String,Supplier)","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,Supplier)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Marker,Supplier,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Message,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(MessageSupplier)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(MessageSupplier,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"trace","(Supplier,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(CharSequence)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Object)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Supplier)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object[])","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Message)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object)","","Argument[0..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object)","","Argument[0..3]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Supplier)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,Object)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object)","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object)","","Argument[1..3]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object[])","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Object,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object,Object)","","Argument[0..4]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object,Object,Object)","","Argument[0..5]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object,Object,Object,Object)","","Argument[0..6]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..7]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..8]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..9]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..10]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(CharSequence,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,CharSequence)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,CharSequence,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,Message)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,MessageSupplier)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,MessageSupplier,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,Object,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object)","","Argument[1..4]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object,Object)","","Argument[1..5]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object,Object,Object)","","Argument[1..6]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object,Object,Object,Object)","","Argument[1..7]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..8]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..9]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..10]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Object,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[1..11]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,String,Supplier)","","Argument[1..2]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,Supplier)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Marker,Supplier,Throwable)","","Argument[1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Message,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(MessageSupplier)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(MessageSupplier,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"fatal","(Supplier,Throwable)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"logMessage","(Level,Marker,String,StackTraceElement,Message,Throwable)","","Argument[4]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceEntry","(String,Object[])","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceEntry","(Message)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceEntry","(String,Supplier[])","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceEntry","(Supplier[])","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceExit","(Object)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceExit","(String,Object)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceExit","(Message,Object)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceExit","(EntryMessage)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","Logger",true,"traceExit","(EntryMessage,Object)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(CharSequence)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(Object)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(Supplier)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object[])","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(Message)","","Argument[0]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object)","","Argument[0..2]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object)","","Argument[0..3]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Supplier)","","Argument[0..1]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object,Object)","","Argument[0..4]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object,Object,Object)","","Argument[0..5]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object,Object,Object,Object)","","Argument[0..6]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..7]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..8]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..9]","logging","manual"
"org.apache.logging.log4j","LogBuilder",true,"log","(String,Object,Object,Object,Object,Object,Object,Object,Object,Object,Object)","","Argument[0..10]","logging","manual"
"org.thymeleaf","ITemplateEngine",true,"process","","","Argument[0]","ssti","manual"
"org.thymeleaf","ITemplateEngine",true,"processThrottled","","","Argument[0]","ssti","manual"
"com.google.common.base","Splitter",false,"split","(CharSequence)","","Argument[-1]","regex-use[0]","manual"
"com.google.common.base","Splitter",false,"onPattern","(String)","","Argument[0]","regex-use[]","manual"
"com.google.common.base","Splitter",false,"splitToList","(CharSequence)","","Argument[-1]","regex-use[0]","manual"
"com.google.common.base","Splitter$MapSplitter",false,"split","(CharSequence)","","Argument[-1]","regex-use[0]","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(String,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(Reader,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(InputStream,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(GroovyCodeSource)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyClassLoader",false,"parseClass","(GroovyCodeSource,boolean)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(String,String,String[])","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(GroovyCodeSource,List)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(GroovyCodeSource,String[])","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(Reader,String,List)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(Reader,String,String[])","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(String,String,List)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(URI,List)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"run","(URI,String[])","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"parse","(String,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"parse","(String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"parse","(Reader)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"parse","(URI)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"parse","(Reader,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"evaluate","(String,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"evaluate","(String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"evaluate","(Reader)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"evaluate","(String,String,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"evaluate","(URI)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"evaluate","(Reader,String)","","Argument[0]","groovy","manual"
"groovy.lang","GroovyShell",false,"evaluate","(GroovyCodeSource)","","Argument[0]","groovy","manual"
"java.sql","Connection",true,"prepareCall","","","Argument[0]","sql","manual"
"java.sql","Connection",true,"prepareStatement","","","Argument[0]","sql","manual"
"java.sql","Statement",true,"execute","","","Argument[0]","sql","manual"
"java.sql","Statement",true,"addBatch","","","Argument[0]","sql","manual"
"java.sql","Statement",true,"executeLargeUpdate","","","Argument[0]","sql","manual"
"java.sql","Statement",true,"executeQuery","","","Argument[0]","sql","manual"
"java.sql","Statement",true,"executeUpdate","","","Argument[0]","sql","manual"
"java.sql","Driver",false,"connect","(String,Properties)","","Argument[0]","jdbc-url","manual"
"java.sql","DriverManager",false,"getConnection","(String)","","Argument[0]","jdbc-url","manual"
"java.sql","DriverManager",false,"getConnection","(String,String,String)","","Argument[0]","jdbc-url","manual"
"java.sql","DriverManager",false,"getConnection","(String,Properties)","","Argument[0]","jdbc-url","manual"
"java.util.logging","Logger",true,"config","","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"info","","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"log","(Level,String)","","Argument[1]","logging","manual"
"java.util.logging","Logger",true,"log","(Level,String,Object[])","","Argument[1..2]","logging","manual"
"java.util.logging","Logger",true,"log","(Level,String,Throwable)","","Argument[1]","logging","manual"
"java.util.logging","Logger",true,"log","(Level,String,Object)","","Argument[1..2]","logging","manual"
"java.util.logging","Logger",true,"log","(Level,Supplier)","","Argument[1]","logging","manual"
"java.util.logging","Logger",true,"log","(Level,Throwable,Supplier)","","Argument[2]","logging","manual"
"java.util.logging","Logger",true,"log","(LogRecord)","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"warning","","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"finest","","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"finer","","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"fine","","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"severe","","","Argument[0]","logging","manual"
"java.util.logging","Logger",true,"exiting","(String,String)","","Argument[0..1]","logging","manual"
"java.util.logging","Logger",true,"exiting","(String,String,Object)","","Argument[0..2]","logging","manual"
"java.util.logging","Logger",true,"entering","(String,String)","","Argument[0..1]","logging","manual"
"java.util.logging","Logger",true,"entering","(String,String,Object)","","Argument[0..2]","logging","manual"
"java.util.logging","Logger",true,"entering","(String,String,Object[])","","Argument[0..2]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,ResourceBundle,String,Object[])","","Argument[1..2]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,ResourceBundle,String,Object[])","","Argument[4..5]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,ResourceBundle,String,Throwable)","","Argument[1..2]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,ResourceBundle,String,Throwable)","","Argument[4]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,String,String)","","Argument[1..4]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,String,String,Object)","","Argument[1..5]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,String,String,Object[])","","Argument[1..5]","logging","manual"
"java.util.logging","Logger",true,"logrb","(Level,String,String,String,String,Throwable)","","Argument[1..4]","logging","manual"
"java.util.logging","Logger",true,"logp","(Level,String,String,String)","","Argument[1..3]","logging","manual"
"java.util.logging","Logger",true,"logp","(Level,String,String,String,Object)","","Argument[1..4]","logging","manual"
"java.util.logging","Logger",true,"logp","(Level,String,String,String,Object[])","","Argument[1..4]","logging","manual"
"java.util.logging","Logger",true,"logp","(Level,String,String,String,Throwable)","","Argument[1..3]","logging","manual"
"java.util.logging","Logger",true,"logp","(Level,String,String,Supplier)","","Argument[1..3]","logging","manual"
"java.util.logging","Logger",true,"logp","(Level,String,String,Throwable,Supplier)","","Argument[1..2]","logging","manual"
"java.util.logging","Logger",true,"logp","(Level,String,String,Throwable,Supplier)","","Argument[4]","logging","manual"
"java.util.regex","Pattern",false,"matcher","(CharSequence)","","Argument[-1]","regex-use[0]","manual"
"java.util.regex","Pattern",false,"matches","(String,CharSequence)","","Argument[0]","regex-use[f1]","manual"
"java.util.regex","Pattern",false,"compile","(String)","","Argument[0]","regex-use[]","manual"
"java.util.regex","Pattern",false,"compile","(String,int)","","Argument[0]","regex-use[]","manual"
"java.util.regex","Pattern",false,"split","(CharSequence)","","Argument[-1]","regex-use[0]","manual"
"java.util.regex","Pattern",false,"split","(CharSequence,int)","","Argument[-1]","regex-use[0]","manual"
"java.util.regex","Pattern",false,"splitAsStream","(CharSequence)","","Argument[-1]","regex-use[0]","manual"
"java.util.regex","Pattern",false,"asMatchPredicate","()","","Argument[-1]","regex-use[f]","manual"
"java.util.regex","Matcher",false,"matches","()","","Argument[-1]","regex-use[f]","manual"
"javax.net.ssl","HttpsURLConnection",true,"setDefaultHostnameVerifier","","","Argument[0]","set-hostname-verifier","manual"
"javax.net.ssl","HttpsURLConnection",true,"setHostnameVerifier","","","Argument[0]","set-hostname-verifier","manual"
"javax.xml.transform","Transformer",false,"transform","","","Argument[-1]","xslt","manual"
"okhttp3","Request",true,"Request","","","Argument[0]","open-url","manual"
"okhttp3","Request$Builder",true,"url","","","Argument[0]","open-url","manual"
"org.codehaus.groovy.control","CompilationUnit",false,"compile","","","Argument[-1]","groovy","manual"
"org.slf4j","Logger",true,"debug","(String)","","Argument[0]","logging","manual"
"org.slf4j","Logger",true,"debug","(String,Object)","","Argument[0..1]","logging","manual"
"org.slf4j","Logger",true,"debug","(String,Object[])","","Argument[0..1]","logging","manual"
"org.slf4j","Logger",true,"debug","(String,Throwable)","","Argument[0]","logging","manual"
"org.slf4j","Logger",true,"debug","(String,Object,Object)","","Argument[0..2]","logging","manual"
"org.slf4j","Logger",true,"debug","(Marker,String)","","Argument[1]","logging","manual"
"org.slf4j","Logger",true,"debug","(Marker,String,Object)","","Argument[1..2]","logging","manual"
"org.slf4j","Logger",true,"debug","(Marker,String,Object,Object)","","Argument[1..3]","logging","manual"
"org.slf4j","Logger",true,"debug","(Marker,String,Object[])","","Argument[1..2]","logging","manual"
"org.slf4j","Logger",true,"debug","(Marker,String,Object,Object,Object)","","Argument[1..4]","logging","manual"
"org.slf4j","Logger",true,"error","(String)","","Argument[0]","logging","manual"
"org.slf4j","Logger",true,"error","(String,Object)","","Argument[0..1]","logging","manual"
"org.slf4j","Logger",true,"error","(String,Object[])","","Argument[0..1]","logging","manual"
"org.slf4j","Logger",true,"error","(String,Throwable)","","Argument[0]","logging","manual"
"org.slf4j","Logger",true,"error","(String,Object,Object)","","Argument[0..2]","logging","manual"
"org.slf4j","Logger",true,"error","(Marker,String)","","Argument[1]","logging","manual"
"org.slf4j","Logger",true,"error","(Marker,String,Object)","","Argument[1..2]","logging","manual"
"org.slf4j","Logger",true,"error","(Marker,String,Object,Object)","","Argument[1..3]","logging","manual"
"org.slf4j","Logger",true,"error","(Marker,String,Object[])","","Argument[1..2]","logging","manual"
"org.slf4j","Logger",true,"error","(Marker,String,Object,Object,Object)","","Argument[1..4]","logging","manual"
"org.slf4j","Logger",true,"info","(String)","","Argument[0]","logging","manual"
